dt_id,zone,lat,long,hour,mw_pred,capacity,risk_level,overload_prob
DT-477,Whitefield,13.039139,77.744841,17,0.17356067496427738,0.3996,Green,0.0
DT-477,Whitefield,13.039139,77.744841,4,0.059847988317772986,0.3996,Green,0.0
DT-477,Whitefield,13.039139,77.744841,23,0.049881102202847256,0.3996,Green,0.0
DT-478,Whitefield,13.020328,77.775232,4,0.050372203182268045,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,23,0.0503199112333222,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,2,0.05031845617503633,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,1,0.05037007766447072,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,10,0.07219129929139383,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,18,0.23994325094458827,0.2916,Amber,0.0
DT-478,Whitefield,13.020328,77.775232,8,0.12081481991582098,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,13,0.053021003328788924,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,19,0.2604646260214318,0.2916,Amber,0.0
DT-478,Whitefield,13.020328,77.775232,21,0.19799655673753735,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,15,0.08020175141815786,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,22,0.07805630097287278,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,5,0.0504043499577766,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,9,0.10476852236764012,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,14,0.05848504996125696,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,17,0.18173061311675498,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,3,0.050875765390419304,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,6,0.0928284569051316,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,7,0.11770436401558741,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,12,0.051346505763458665,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,20,0.24941099882401893,0.2916,Amber,0.0
DT-478,Whitefield,13.020328,77.775232,0,0.05053845342880341,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,11,0.057254009243277455,0.2916,Green,0.0
DT-478,Whitefield,13.020328,77.775232,16,0.11792586116026499,0.2916,Green,0.0
DT-479,Whitefield,12.994258,77.794564,0,0.06778259393140174,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,11,0.055764971601042455,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,16,0.11497750563376671,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,21,0.1943751727843167,0.213,Red,0.0
DT-479,Whitefield,12.994258,77.794564,10,0.07097892967613544,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,18,0.23774386663155567,0.213,Red,74.0
DT-479,Whitefield,12.994258,77.794564,7,0.11610044806133428,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,1,0.06759037608877735,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,12,0.05022647253702831,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,20,0.24885384040484296,0.213,Red,76.0
DT-479,Whitefield,12.994258,77.794564,15,0.07759511784120236,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,22,0.07619696842357712,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,2,0.06722308747615427,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,8,0.12156510590942236,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,13,0.05129095533884611,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,19,0.2710939853464463,0.213,Red,82.0
DT-479,Whitefield,12.994258,77.794564,3,0.06722451934275982,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,6,0.09110328622031019,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,5,0.050268320079287,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,9,0.09691207104031659,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,14,0.05789873661832866,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,17,0.19308511558773514,0.213,Red,0.0
DT-479,Whitefield,12.994258,77.794564,4,0.06768241339571882,0.213,Green,0.0
DT-479,Whitefield,12.994258,77.794564,23,0.0498165893127219,0.213,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,10,0.06771737254713601,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,18,0.22518418619965289,0.3053,Amber,0.0
DT-480,Yelahanka,13.062067,77.412646,0,0.08524997556396675,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,11,0.053677698723212014,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,16,0.10735500073704848,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,12,0.048933764349791145,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,20,0.23637951865505802,0.3053,Amber,0.0
DT-480,Yelahanka,13.062067,77.412646,4,0.08533777228452694,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,23,0.050742130555015946,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,7,0.11142745063098915,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,2,0.08521107675134795,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,5,0.05063077619606532,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,9,0.09313026155359745,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,14,0.05614462604644664,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,17,0.16826311927603482,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,15,0.07183211304952537,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,22,0.0738105403687718,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,21,0.1824876189528864,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,3,0.08548520447122956,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,6,0.08600688068663478,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,8,0.1132095986378092,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,13,0.04969724298787555,0.3053,Green,0.0
DT-480,Yelahanka,13.062067,77.412646,19,0.2515035710409566,0.3053,Amber,0.0
DT-480,Yelahanka,13.062067,77.412646,1,0.08530433720491333,0.3053,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,5,0.051703655280204715,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,9,0.09139734510922529,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,14,0.05624082342838886,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,17,0.1693060092598344,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,7,0.10793886447131484,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,21,0.17897530767399833,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,8,0.10946653706943803,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,13,0.049672752201138086,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,19,0.24529646133851457,0.2687,Red,0.0
DT-481,Yelahanka,13.078012,77.430715,10,0.06873876264912492,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,18,0.22115978605959985,0.2687,Amber,0.0
DT-481,Yelahanka,13.078012,77.430715,12,0.04941280440999642,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,20,0.22960784835417852,0.2687,Amber,0.0
DT-481,Yelahanka,13.078012,77.430715,1,0.07711448185485772,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,4,0.0770532841858096,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,23,0.050489353065073565,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,0,0.07621557608115652,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,11,0.05376115833005654,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,16,0.1075349104130094,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,2,0.07711748368666121,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,15,0.07437394215242385,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,22,0.07205465504222176,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,3,0.07714426617805782,0.2687,Green,0.0
DT-481,Yelahanka,13.078012,77.430715,6,0.08592167723471565,0.2687,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,8,0.12042419681935443,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,13,0.05115111759343637,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,19,0.26028500267899796,0.18109999999999998,Red,88.0
DT-482,Yelahanka,13.045417,77.456706,3,0.06820311488285014,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,6,0.08582955940072008,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,15,0.0762884372763913,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,22,0.07499814308807734,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,5,0.050225985868497455,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,9,0.10032834173233524,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,14,0.057938558621785666,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,17,0.1783644859832521,0.18109999999999998,Red,0.0
DT-482,Yelahanka,13.045417,77.456706,2,0.0684513360393127,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,7,0.11500302039311044,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,4,0.06785806875418902,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,23,0.05061850833460473,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,12,0.05029706035622784,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,20,0.24914479061670483,0.18109999999999998,Red,87.0
DT-482,Yelahanka,13.045417,77.456706,0,0.06757072181396917,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,11,0.05539929910267567,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,16,0.11471295862239944,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,10,0.07069690890021389,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,18,0.23043068553841575,0.18109999999999998,Red,85.0
DT-482,Yelahanka,13.045417,77.456706,1,0.06861889610602806,0.18109999999999998,Green,0.0
DT-482,Yelahanka,13.045417,77.456706,21,0.19011109073149704,0.18109999999999998,Red,56.99999999999999
DT-483,Yelahanka,13.059247,77.46373,10,0.0724908371521327,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,18,0.2340786944952824,0.2147,Red,69.0
DT-483,Yelahanka,13.059247,77.46373,14,0.05839315874930524,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,17,0.1845317386440119,0.2147,Amber,0.0
DT-483,Yelahanka,13.059247,77.46373,7,0.11527725534849496,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,0,0.058761126877147865,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,11,0.05508457142676429,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,16,0.11492280810593875,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,12,0.05070520066505472,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,20,0.2519523922899964,0.2147,Red,76.0
DT-483,Yelahanka,13.059247,77.46373,4,0.05860681790254361,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,23,0.049657873458270343,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,2,0.05831191866585589,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,5,0.05032585259852461,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,9,0.09658140668574343,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,15,0.07392705489386162,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,22,0.07485491442919491,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,21,0.19249159656379525,0.2147,Amber,0.0
DT-483,Yelahanka,13.059247,77.46373,3,0.05861734100402731,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,6,0.09136728969817763,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,8,0.11849078975774852,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,13,0.05399753662711377,0.2147,Green,0.0
DT-483,Yelahanka,13.059247,77.46373,19,0.26346065025879073,0.2147,Red,80.0
DT-483,Yelahanka,13.059247,77.46373,1,0.05843091684913838,0.2147,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,10,0.06961351562597728,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,18,0.2327344237470861,0.21719999999999998,Red,64.0
DT-484,Yelahanka,13.042447,77.491818,5,0.049803474656114954,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,9,0.09568104126316769,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,14,0.05786019633592558,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,17,0.17313031754326827,0.21719999999999998,Amber,0.0
DT-484,Yelahanka,13.042447,77.491818,0,0.0684467319319148,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,11,0.0552671783195956,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,16,0.11344902563839278,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,7,0.11372474238719028,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,12,0.05116103305930987,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,20,0.2584434978512008,0.21719999999999998,Red,79.0
DT-484,Yelahanka,13.042447,77.491818,4,0.06787101879825551,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,23,0.05152307790337269,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,2,0.06772684499894414,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,15,0.07646462412694693,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,22,0.07497540123050038,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,21,0.1875590645207704,0.21719999999999998,Amber,0.0
DT-484,Yelahanka,13.042447,77.491818,3,0.06802334311601858,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,6,0.08965743003308556,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,8,0.12931338746218,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,13,0.0515735180923373,0.21719999999999998,Green,0.0
DT-484,Yelahanka,13.042447,77.491818,19,0.2620700655422604,0.21719999999999998,Red,79.0
DT-484,Yelahanka,13.042447,77.491818,1,0.06766944823645654,0.21719999999999998,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,3,0.06767459666440229,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,6,0.08850697862182809,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,16,0.1106228747842718,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,1,0.06817095043480097,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,8,0.1168204345234741,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,13,0.050629200716889845,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,19,0.25612195594022114,0.225,Red,72.0
DT-485,Yelahanka,13.080654,77.500332,15,0.07428840687934023,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,22,0.07442951859331211,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,2,0.06845493641490613,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,12,0.050119421705469375,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,20,0.23362961112444386,0.225,Red,56.99999999999999
DT-485,Yelahanka,13.080654,77.500332,7,0.11183250550273588,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,10,0.06900679939342165,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,18,0.22600247956393735,0.225,Red,21.0
DT-485,Yelahanka,13.080654,77.500332,0,0.06879678958653455,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,11,0.05524920027678105,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,4,0.06755684143686841,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,23,0.05011899389662782,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,21,0.18543462986314968,0.225,Amber,0.0
DT-485,Yelahanka,13.080654,77.500332,5,0.05008747126623788,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,9,0.0931106265311264,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,14,0.05729271677757983,0.225,Green,0.0
DT-485,Yelahanka,13.080654,77.500332,17,0.1758575417109219,0.225,Amber,0.0
DT-486,Yelahanka,13.070726,77.52453,7,0.11540470201897429,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,10,0.07187171779882563,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,18,0.2426430456213571,0.328,Amber,0.0
DT-486,Yelahanka,13.070726,77.52453,4,0.04993896843275537,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,23,0.04981533103301072,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,3,0.04991265950704155,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,6,0.09219956187739672,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,2,0.04985435913346035,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,15,0.07847962020226938,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,22,0.07530036145508877,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,0,0.049741177826553094,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,11,0.058087991493555514,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,16,0.11579940912329577,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,5,0.049870705402819876,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,9,0.09732986439963644,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,14,0.058385097198906305,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,17,0.18450019939236512,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,12,0.051405127797523556,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,20,0.25097536567127304,0.328,Amber,0.0
DT-486,Yelahanka,13.070726,77.52453,8,0.11953483855823138,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,13,0.05204755702592485,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,19,0.2670150502152854,0.328,Amber,0.0
DT-486,Yelahanka,13.070726,77.52453,1,0.0497864060698157,0.328,Green,0.0
DT-486,Yelahanka,13.070726,77.52453,21,0.19510450675499927,0.328,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,1,0.058307748233879075,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,12,0.050938177687168754,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,20,0.24590317739223216,0.1987,Red,81.0
DT-487,Yelahanka,13.07871,77.543487,0,0.05884651677604021,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,11,0.05586816206003022,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,16,0.1140296657784837,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,2,0.05943039603393939,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,5,0.050576091462808656,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,9,0.09534534845378388,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,14,0.05805368624252491,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,17,0.17414773582009027,0.1987,Amber,0.0
DT-487,Yelahanka,13.07871,77.543487,15,0.07479563763543168,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,22,0.07433813454034248,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,4,0.060075255117890664,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,23,0.05044725581614886,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,10,0.07117224815067025,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,18,0.23132409371673013,0.1987,Red,77.0
DT-487,Yelahanka,13.07871,77.543487,21,0.18948194740702726,0.1987,Red,0.0
DT-487,Yelahanka,13.07871,77.543487,7,0.11367375783310522,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,3,0.058566209106300005,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,6,0.09099507574309641,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,8,0.11617323209278546,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,13,0.05175725296347283,0.1987,Green,0.0
DT-487,Yelahanka,13.07871,77.543487,19,0.25579367615662435,0.1987,Red,83.0
DT-488,Yelahanka,13.081456,77.567735,4,0.06730495436270281,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,23,0.05007187148605802,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,7,0.11538070431239804,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,21,0.1923657512246273,0.2546,Amber,0.0
DT-488,Yelahanka,13.081456,77.567735,10,0.07003126331830291,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,18,0.23789334940833595,0.2546,Red,0.0
DT-488,Yelahanka,13.081456,77.567735,5,0.04965428731183661,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,9,0.09633266981388035,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,14,0.05745870984295457,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,17,0.16127474178003465,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,15,0.07509005848882794,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,22,0.07725746170805997,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,2,0.06792295780465304,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,1,0.06794758044844838,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,0,0.06758500833882625,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,11,0.055523460696527464,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,16,0.1121512995131088,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,12,0.049977635075564825,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,20,0.24989118202823454,0.2546,Red,0.0
DT-488,Yelahanka,13.081456,77.567735,8,0.11677126709563572,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,13,0.05078550110740719,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,19,0.2622583239055062,0.2546,Red,47.0
DT-488,Yelahanka,13.081456,77.567735,3,0.06743184900539112,0.2546,Green,0.0
DT-488,Yelahanka,13.081456,77.567735,6,0.08956835608262913,0.2546,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,7,0.10676885757441036,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,10,0.06701475857470002,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,18,0.2216989604542393,0.22030000000000002,Red,32.0
DT-489,Yelahanka,13.096204,77.58275,4,0.08550955227601685,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,23,0.05061407694374773,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,3,0.08578500005290664,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,6,0.08492871726775122,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,2,0.08654500473442488,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,15,0.07060688335019748,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,22,0.0723632379663798,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,0,0.08613063539161514,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,11,0.05330111147927515,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,16,0.10688409079966855,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,5,0.05014510950692145,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,9,0.08930423099701454,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,14,0.05575959918885618,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,17,0.16341662656902506,0.22030000000000002,Amber,0.0
DT-489,Yelahanka,13.096204,77.58275,12,0.04874371304975804,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,20,0.22323730022706614,0.22030000000000002,Red,38.0
DT-489,Yelahanka,13.096204,77.58275,8,0.11159382199777612,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,13,0.04982964313650935,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,19,0.24328705781393933,0.22030000000000002,Red,66.0
DT-489,Yelahanka,13.096204,77.58275,1,0.08694128093471207,0.22030000000000002,Green,0.0
DT-489,Yelahanka,13.096204,77.58275,21,0.1785814564136295,0.22030000000000002,Amber,0.0
DT-490,Yelahanka,13.060464,77.602269,15,0.07731630994191312,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,22,0.07359752018227252,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,3,0.05878212656893145,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,6,0.08789174104577166,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,1,0.05876107897118949,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,10,0.07059958888479573,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,18,0.2247926518061117,0.30069999999999997,Amber,0.0
DT-490,Yelahanka,13.060464,77.602269,21,0.1832796342356155,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,12,0.05090206647460388,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,20,0.24310847001455774,0.30069999999999997,Amber,0.0
DT-490,Yelahanka,13.060464,77.602269,4,0.05859993340335854,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,23,0.05000339544143684,0.30069999999999997,Green,0.0
DT-490,Yelahanka,13.060464,77.602269,7,0.11171921321562549,0.30069999999999997,Green,0.0
