meter_id,dt_id,zone,score,risk_level,is_fraud_groundtruth
M04747,DT-494,Yelahanka,0.4398499468887092,Low,0
M04725,DT-494,Yelahanka,0.41409179966448206,Low,0
M04740,DT-494,Yelahanka,0.5725049845362788,Medium,0
M04718,DT-494,Yelahanka,0.4629244918043699,Low,0
M04721,DT-494,Yelahanka,0.44163963272285894,Low,0
M04743,DT-494,Yelahanka,0.42096089817596677,Low,0
M04703,DT-494,Yelahanka,0.4026251705768374,Low,0
M04576,DT-491,Yelahanka,0.5060344516421474,Low,0
M04578,DT-491,Yelahanka,0.41133073498015604,Low,0
M04592,DT-491,Yelahanka,0.40970574683713956,Low,0
M04564,DT-491,Yelahanka,0.4504659540000582,Low,0
M04588,DT-491,Yelahanka,0.4715671064182956,Low,0
M04585,DT-491,Yelahanka,0.40680476461121284,Low,0
M04586,DT-491,Yelahanka,0.37971340369714085,Low,0
M04567,DT-491,Yelahanka,0.41306659774803944,Low,0
M04599,DT-491,Yelahanka,0.4896686324008267,Low,0
M04580,DT-491,Yelahanka,0.4057485089809401,Low,0
M04551,DT-491,Yelahanka,0.41010124841774853,Low,0
M04594,DT-491,Yelahanka,0.39698609232387727,Low,0
M04568,DT-491,Yelahanka,0.5901959987422487,Medium,0
M04570,DT-491,Yelahanka,0.40783758938161707,Low,0
M04581,DT-491,Yelahanka,0.44299955681449493,Low,0
M04595,DT-491,Yelahanka,0.44498445012377125,Low,0
M04583,DT-491,Yelahanka,0.4260380272885646,Low,0
M04555,DT-491,Yelahanka,0.41865543647998615,Low,0
M04550,DT-491,Yelahanka,0.505411072641979,Low,0
M04566,DT-491,Yelahanka,0.48212716298924874,Low,0
M04584,DT-491,Yelahanka,0.4851790711359435,Low,0
M04556,DT-491,Yelahanka,0.4665603552331225,Low,0
M04589,DT-491,Yelahanka,0.41957564351143367,Low,0
M04552,DT-491,Yelahanka,0.41546740351842254,Low,0
M04562,DT-491,Yelahanka,0.38275315864450066,Low,0
M04561,DT-491,Yelahanka,0.443505632700289,Low,0
M04569,DT-491,Yelahanka,0.4544456828537569,Low,0
M04559,DT-491,Yelahanka,0.5090688296012496,Low,0
M04573,DT-491,Yelahanka,0.4383836026643219,Low,0
M04563,DT-491,Yelahanka,0.4423669202245599,Low,0
M04560,DT-491,Yelahanka,0.3856727107763481,Low,0
M04597,DT-491,Yelahanka,0.46453859599793096,Low,0
M04587,DT-491,Yelahanka,0.4753716303722904,Low,0
M04590,DT-491,Yelahanka,0.4231892436584629,Low,0
M04574,DT-491,Yelahanka,0.40290120051148987,Low,0
M04572,DT-491,Yelahanka,0.43149880352418835,Low,0
M04571,DT-491,Yelahanka,0.4358755990190653,Low,0
H84582,DT-491,Yelahanka,0.7390999326801423,High,1
M04593,DT-491,Yelahanka,0.4878037201161201,Low,0
M04554,DT-491,Yelahanka,0.48050989437206876,Low,0
M04558,DT-491,Yelahanka,0.40149311780756025,Low,0
M04577,DT-491,Yelahanka,0.43568621153186216,Low,0
M04565,DT-491,Yelahanka,0.3826792155320702,Low,0
M04579,DT-491,Yelahanka,0.43498639284969126,Low,0
M04591,DT-491,Yelahanka,0.432388749473165,Low,0
M04553,DT-491,Yelahanka,0.38889918428227915,Low,0
M04557,DT-491,Yelahanka,0.5101484527220468,Low,0
M04598,DT-491,Yelahanka,0.4272632791322963,Low,0
M04596,DT-491,Yelahanka,0.41091835244453373,Low,0
M04575,DT-491,Yelahanka,0.43771095048214753,Low,0
M04049,DT-480,Yelahanka,0.40637777695970384,Low,0
M04048,DT-480,Yelahanka,0.408171748369723,Low,0
M04027,DT-480,Yelahanka,0.45711071987880625,Low,0
M04017,DT-480,Yelahanka,0.41035157096789776,Low,0
M04005,DT-480,Yelahanka,0.5282221057528715,Low,0
M04046,DT-480,Yelahanka,0.44288327805634226,Low,0
M04015,DT-480,Yelahanka,0.46855557789367663,Low,0
M04014,DT-480,Yelahanka,0.4387364296131777,Low,0
M04012,DT-480,Yelahanka,0.4658909904139176,Low,0
M04008,DT-480,Yelahanka,0.4773852041871713,Low,0
M04025,DT-480,Yelahanka,0.48012127401586974,Low,0
M04011,DT-480,Yelahanka,0.448295089431297,Low,0
M04035,DT-480,Yelahanka,0.46236206917347455,Low,0
M04026,DT-480,Yelahanka,0.4132191794778598,Low,0
M04038,DT-480,Yelahanka,0.45581603422701505,Low,0
M04002,DT-480,Yelahanka,0.42475814152009833,Low,0
M04018,DT-480,Yelahanka,0.4186221193537904,Low,0
M04045,DT-480,Yelahanka,0.5177852775388939,Low,0
M04028,DT-480,Yelahanka,0.44343607254267736,Low,0
M04043,DT-480,Yelahanka,0.39039069642947705,Low,0
M04040,DT-480,Yelahanka,0.48887083685790444,Low,0
M04036,DT-480,Yelahanka,0.43276990615262073,Low,0
M04021,DT-480,Yelahanka,0.5290334525402731,Low,0
M04020,DT-480,Yelahanka,0.5005406418223066,Low,0
M04013,DT-480,Yelahanka,0.4059942343041138,Low,0
M04044,DT-480,Yelahanka,0.4905652369515686,Low,0
M04001,DT-480,Yelahanka,0.40895034609131964,Low,0
H84030,DT-480,Yelahanka,0.676383862103657,Medium,1
H84016,DT-480,Yelahanka,0.6284580240673981,Medium,1
H84047,DT-480,Yelahanka,0.6734634448004085,Medium,1
H84023,DT-480,Yelahanka,0.6308351501099682,Medium,1
M04041,DT-480,Yelahanka,0.4453936173066232,Low,0
M04022,DT-480,Yelahanka,0.43853859566577624,Low,0
M04031,DT-480,Yelahanka,0.39550685181932005,Low,0
M04019,DT-480,Yelahanka,0.5091449722472489,Low,0
M04006,DT-480,Yelahanka,0.49568573797754656,Low,0
M04004,DT-480,Yelahanka,0.457133037275554,Low,0
M04009,DT-480,Yelahanka,0.4564075248664281,Low,0
M04000,DT-480,Yelahanka,0.4132321239168428,Low,0
M04042,DT-480,Yelahanka,0.4553011238490206,Low,0
M04034,DT-480,Yelahanka,0.42276672007208294,Low,0
M04033,DT-480,Yelahanka,0.4221122229306829,Low,0
M04029,DT-480,Yelahanka,0.413641261804722,Low,0
M04024,DT-480,Yelahanka,0.40518487279402987,Low,0
M04039,DT-480,Yelahanka,0.3992197641671802,Low,0
M04032,DT-480,Yelahanka,0.46708117935707605,Low,0
M04003,DT-480,Yelahanka,0.405543022724983,Low,0
M04010,DT-480,Yelahanka,0.41919940941972983,Low,0
M04037,DT-480,Yelahanka,0.44930871348530077,Low,0
M04007,DT-480,Yelahanka,0.43456103166367915,Low,0
M04058,DT-481,Yelahanka,0.48259244294792714,Low,0
M04054,DT-481,Yelahanka,0.4330339189385523,Low,0
M04094,DT-481,Yelahanka,0.4174078797388974,Low,0
M04064,DT-481,Yelahanka,0.4490506585471879,Low,0
M04093,DT-481,Yelahanka,0.4156264372712592,Low,0
M04088,DT-481,Yelahanka,0.4257481374510966,Low,0
M04081,DT-481,Yelahanka,0.41524503880597724,Low,0
M04053,DT-481,Yelahanka,0.4305944114161789,Low,0
M04085,DT-481,Yelahanka,0.414828180971936,Low,0
M04050,DT-481,Yelahanka,0.45802640744326106,Low,0
M04061,DT-481,Yelahanka,0.4201203703025815,Low,0
M04099,DT-481,Yelahanka,0.45982860746722093,Low,0
M04080,DT-481,Yelahanka,0.38312976217400263,Low,0
M04056,DT-481,Yelahanka,0.5670827288988415,Medium,0
M04079,DT-481,Yelahanka,0.45203270517956884,Low,0
M04063,DT-481,Yelahanka,0.4202616918608352,Low,0
M04068,DT-481,Yelahanka,0.4075571939858947,Low,0
M04070,DT-481,Yelahanka,0.4239081368540963,Low,0
M04075,DT-481,Yelahanka,0.45664406452409056,Low,0
M04091,DT-481,Yelahanka,0.5230336044739398,Low,0
M04087,DT-481,Yelahanka,0.45217091191826253,Low,0
M04084,DT-481,Yelahanka,0.38341047379973947,Low,0
M04082,DT-481,Yelahanka,0.401258243169004,Low,0
M04074,DT-481,Yelahanka,0.38067665014006546,Low,0
M04098,DT-481,Yelahanka,0.5011241354168359,Low,0
M04055,DT-481,Yelahanka,0.42461221464980897,Low,0
H84092,DT-481,Yelahanka,0.63303515151325,Medium,1
H84065,DT-481,Yelahanka,0.6797656918910769,Medium,1
H84077,DT-481,Yelahanka,0.649756881691063,Medium,1
M04057,DT-481,Yelahanka,0.4526694602468136,Low,0
M04060,DT-481,Yelahanka,0.4489874943967435,Low,0
M04078,DT-481,Yelahanka,0.3995854419434088,Low,0
M04089,DT-481,Yelahanka,0.4556223005463353,Low,0
M04059,DT-481,Yelahanka,0.38313798404588084,Low,0
M04069,DT-481,Yelahanka,0.4182223851922508,Low,0
M04072,DT-481,Yelahanka,0.4255454790763143,Low,0
M04095,DT-481,Yelahanka,0.43332538317990016,Low,0
M04066,DT-481,Yelahanka,0.45501734879783134,Low,0
M04076,DT-481,Yelahanka,0.3807024490545625,Low,0
M04051,DT-481,Yelahanka,0.4129869071327736,Low,0
M04097,DT-481,Yelahanka,0.39308624686663857,Low,0
M04086,DT-481,Yelahanka,0.38324865825572185,Low,0
M04071,DT-481,Yelahanka,0.4081663849362859,Low,0
M04052,DT-481,Yelahanka,0.39506346111669244,Low,0
M04067,DT-481,Yelahanka,0.39113228327361005,Low,0
M04083,DT-481,Yelahanka,0.43168267605983246,Low,0
M04090,DT-481,Yelahanka,0.39352584188933715,Low,0
M04096,DT-481,Yelahanka,0.423445358540729,Low,0
M04073,DT-481,Yelahanka,0.4344380413197567,Low,0
M04062,DT-481,Yelahanka,0.46279683374995556,Low,0
M04496,DT-489,Yelahanka,0.44506142421410877,Low,0
M04493,DT-489,Yelahanka,0.40221113321942514,Low,0
M04465,DT-489,Yelahanka,0.4622409744673194,Low,0
M04486,DT-489,Yelahanka,0.39974654320412933,Low,0
M04461,DT-489,Yelahanka,0.47436894988327577,Low,0
M04464,DT-489,Yelahanka,0.4402951760149239,Low,0
M04468,DT-489,Yelahanka,0.46554925825452853,Low,0
M04469,DT-489,Yelahanka,0.4649090986412421,Low,0
M04475,DT-489,Yelahanka,0.4613613061399365,Low,0
M04478,DT-489,Yelahanka,0.4850962119494785,Low,0
M04492,DT-489,Yelahanka,0.4883746336535686,Low,0
M04455,DT-489,Yelahanka,0.488396116483571,Low,0
M04476,DT-489,Yelahanka,0.4518829461776403,Low,0
M04452,DT-489,Yelahanka,0.5077153797718532,Low,0
M04460,DT-489,Yelahanka,0.4038124722617923,Low,0
M04481,DT-489,Yelahanka,0.4728139358830533,Low,0
M04453,DT-489,Yelahanka,0.38585840516121245,Low,0
M04485,DT-489,Yelahanka,0.4366638272450308,Low,0
M04454,DT-489,Yelahanka,0.48403116711760225,Low,0
M04463,DT-489,Yelahanka,0.4122482038998634,Low,0
M04489,DT-489,Yelahanka,0.4761742347188156,Low,0
M04494,DT-489,Yelahanka,0.44858461864474186,Low,0
M04497,DT-489,Yelahanka,0.4673359959956518,Low,0
M04462,DT-489,Yelahanka,0.47753217587995095,Low,0
M04498,DT-489,Yelahanka,0.5030666855075019,Low,0
M04490,DT-489,Yelahanka,0.40472088469153616,Low,0
M04470,DT-489,Yelahanka,0.4206143972701107,Low,0
H84451,DT-489,Yelahanka,0.6131288181460656,Medium,1
H84484,DT-489,Yelahanka,0.6427054570690524,Medium,1
H84457,DT-489,Yelahanka,0.7231833908645663,High,1
H84459,DT-489,Yelahanka,0.6609772194524584,Medium,1
M04473,DT-489,Yelahanka,0.4058090266429729,Low,0
M04472,DT-489,Yelahanka,0.4758718997345885,Low,0
M04456,DT-489,Yelahanka,0.4288881990192569,Low,0
M04480,DT-489,Yelahanka,0.45985750033872413,Low,0
M04499,DT-489,Yelahanka,0.439933474899661,Low,0
M04495,DT-489,Yelahanka,0.4652291452726672,Low,0
M04474,DT-489,Yelahanka,0.4259056543102036,Low,0
M04466,DT-489,Yelahanka,0.4317803078500168,Low,0
M04483,DT-489,Yelahanka,0.40323657461428286,Low,0
M04491,DT-489,Yelahanka,0.3879445522885511,Low,0
M04467,DT-489,Yelahanka,0.414864551940767,Low,0
M04450,DT-489,Yelahanka,0.4350684354918902,Low,0
M04477,DT-489,Yelahanka,0.4727078248496987,Low,0
M04471,DT-489,Yelahanka,0.3997212494687524,Low,0
M04458,DT-489,Yelahanka,0.41954491431470997,Low,0
M04479,DT-489,Yelahanka,0.42819958247458423,Low,0
M04482,DT-489,Yelahanka,0.38830983016112763,Low,0
M04487,DT-489,Yelahanka,0.47321181532482104,Low,0
M04488,DT-489,Yelahanka,0.46184594621964614,Low,0
M04659,DT-493,Yelahanka,0.5144389652898588,Low,0
M04650,DT-493,Yelahanka,0.491638879825081,Low,0
M04654,DT-493,Yelahanka,0.45342728056670933,Low,0
M04691,DT-493,Yelahanka,0.43425116940118574,Low,0
M04689,DT-493,Yelahanka,0.44300911384282077,Low,0
M04688,DT-493,Yelahanka,0.4742319810608333,Low,0
M04686,DT-493,Yelahanka,0.51538879298382,Low,0
M04679,DT-493,Yelahanka,0.397636265620391,Low,0
M04667,DT-493,Yelahanka,0.4517451460334028,Low,0
M04660,DT-493,Yelahanka,0.41561333317685417,Low,0
M04696,DT-493,Yelahanka,0.41407309858141333,Low,0
M04690,DT-493,Yelahanka,0.44653187406226663,Low,0
M04677,DT-493,Yelahanka,0.42502672371905686,Low,0
M04676,DT-493,Yelahanka,0.4267052770249405,Low,0
M04665,DT-493,Yelahanka,0.4342732474896266,Low,0
M04674,DT-493,Yelahanka,0.4840683758654633,Low,0
M04661,DT-493,Yelahanka,0.5386385051628871,Low,0
M04685,DT-493,Yelahanka,0.5020239840688149,Low,0
M04672,DT-493,Yelahanka,0.4592840044539725,Low,0
M04695,DT-493,Yelahanka,0.4679619924261903,Low,0
M04687,DT-493,Yelahanka,0.4463233714930928,Low,0
M04682,DT-493,Yelahanka,0.4456610557850469,Low,0
M04678,DT-493,Yelahanka,0.4039720172288275,Low,0
M04681,DT-493,Yelahanka,0.42472065745039755,Low,0
M04656,DT-493,Yelahanka,0.5199771449831411,Low,0
M04663,DT-493,Yelahanka,0.5403660016173639,Low,0
M04664,DT-493,Yelahanka,0.48080469722297114,Low,0
M04684,DT-493,Yelahanka,0.44236070686871837,Low,0
M04657,DT-493,Yelahanka,0.45194421930701073,Low,0
M04662,DT-493,Yelahanka,0.42027182898787646,Low,0
M04658,DT-493,Yelahanka,0.501620540239642,Low,0
M04652,DT-493,Yelahanka,0.4615075494785232,Low,0
M04694,DT-493,Yelahanka,0.5066935198386555,Low,0
M04653,DT-493,Yelahanka,0.4726778159802468,Low,0
M04698,DT-493,Yelahanka,0.4046856312407969,Low,0
M04683,DT-493,Yelahanka,0.474266761794597,Low,0
M04666,DT-493,Yelahanka,0.4828820652506367,Low,0
M04699,DT-493,Yelahanka,0.3973425941384622,Low,0
M04671,DT-493,Yelahanka,0.4597691185088087,Low,0
M04670,DT-493,Yelahanka,0.46688603073660484,Low,0
M04668,DT-493,Yelahanka,0.4941792697037667,Low,0
M04675,DT-493,Yelahanka,0.45960850990885965,Low,0
M04655,DT-493,Yelahanka,0.4189342121882745,Low,0
M04697,DT-493,Yelahanka,0.44204619739378737,Low,0
M04692,DT-493,Yelahanka,0.45594668378678893,Low,0
M04673,DT-493,Yelahanka,0.44232587869115153,Low,0
M04651,DT-493,Yelahanka,0.43169765481847155,Low,0
M04693,DT-493,Yelahanka,0.5001357634440758,Low,0
M04680,DT-493,Yelahanka,0.4315486932577286,Low,0
M04669,DT-493,Yelahanka,0.5062835600649004,Low,0
M04358,DT-487,Yelahanka,0.42166885954500644,Low,0
M04367,DT-487,Yelahanka,0.4915138230323944,Low,0
M04360,DT-487,Yelahanka,0.48615248349762813,Low,0
M04394,DT-487,Yelahanka,0.420858329246555,Low,0
M04377,DT-487,Yelahanka,0.4393973606819661,Low,0
M04398,DT-487,Yelahanka,0.4069772366402417,Low,0
M04356,DT-487,Yelahanka,0.41568593859444003,Low,0
M04364,DT-487,Yelahanka,0.5357014820930707,Low,0
M04363,DT-487,Yelahanka,0.47531983743600714,Low,0
M04357,DT-487,Yelahanka,0.4428246928503508,Low,0
M04372,DT-487,Yelahanka,0.43038009876202654,Low,0
M04380,DT-487,Yelahanka,0.3970691200145312,Low,0
M04368,DT-487,Yelahanka,0.4907660276634344,Low,0
M04385,DT-487,Yelahanka,0.43585028251379576,Low,0
M04381,DT-487,Yelahanka,0.5174710381870531,Low,0
M04387,DT-487,Yelahanka,0.4246642257716043,Low,0
M04365,DT-487,Yelahanka,0.4766939750705023,Low,0
M04390,DT-487,Yelahanka,0.47698849229970625,Low,0
M04355,DT-487,Yelahanka,0.4344669642646804,Low,0
M04354,DT-487,Yelahanka,0.4532134900374503,Low,0
M04351,DT-487,Yelahanka,0.4223049587574018,Low,0
M04386,DT-487,Yelahanka,0.4297703803107908,Low,0
M04375,DT-487,Yelahanka,0.4068636058777778,Low,0
M04373,DT-487,Yelahanka,0.465541461091073,Low,0
M04371,DT-487,Yelahanka,0.449680228856762,Low,0
M04369,DT-487,Yelahanka,0.4084772720891583,Low,0
M04366,DT-487,Yelahanka,0.4328904850162434,Low,0
M04353,DT-487,Yelahanka,0.39422702253985903,Low,0
M04399,DT-487,Yelahanka,0.45996856401219893,Low,0
M04397,DT-487,Yelahanka,0.43870911957894737,Low,0
M04391,DT-487,Yelahanka,0.4084811401676444,Low,0
M04383,DT-487,Yelahanka,0.4278334011610795,Low,0
H84382,DT-487,Yelahanka,0.752641014985734,High,1
M04370,DT-487,Yelahanka,0.4301090791012506,Low,0
M04350,DT-487,Yelahanka,0.45346781881091425,Low,0
M04352,DT-487,Yelahanka,0.4375896748743702,Low,0
M04392,DT-487,Yelahanka,0.49841420583470986,Low,0
M04388,DT-487,Yelahanka,0.47053778961641496,Low,0
M04374,DT-487,Yelahanka,0.423783264845243,Low,0
M04389,DT-487,Yelahanka,0.43838896270388233,Low,0
M04361,DT-487,Yelahanka,0.44200859976831275,Low,0
M04362,DT-487,Yelahanka,0.44783558647709887,Low,0
M04396,DT-487,Yelahanka,0.4295991984440388,Low,0
M04395,DT-487,Yelahanka,0.4011461651843924,Low,0
M04384,DT-487,Yelahanka,0.46225303253022576,Low,0
M04379,DT-487,Yelahanka,0.45071028054810575,Low,0
M04378,DT-487,Yelahanka,0.4895469010627983,Low,0
M04393,DT-487,Yelahanka,0.4411897368760015,Low,0
M04359,DT-487,Yelahanka,0.4716798263940683,Low,0
M04376,DT-487,Yelahanka,0.46645765747624046,Low,0
M04336,DT-486,Yelahanka,0.42812491410471987,Low,0
M04337,DT-486,Yelahanka,0.42749900044943984,Low,0
M04344,DT-486,Yelahanka,0.44592019952569867,Low,0
M04340,DT-486,Yelahanka,0.5311816618115955,Low,0
M04308,DT-486,Yelahanka,0.46128582585967987,Low,0
M04341,DT-486,Yelahanka,0.4253296286134388,Low,0
M04347,DT-486,Yelahanka,0.4326053652912655,Low,0
M04349,DT-486,Yelahanka,0.42909211256582647,Low,0
M04323,DT-486,Yelahanka,0.42159054289555414,Low,0
M04334,DT-486,Yelahanka,0.4297431190987019,Low,0
M04319,DT-486,Yelahanka,0.5223723077041976,Low,0
M04345,DT-486,Yelahanka,0.5087728460531227,Low,0
M04305,DT-486,Yelahanka,0.46056158799350905,Low,0
M04313,DT-486,Yelahanka,0.43175489625405183,Low,0
M04342,DT-486,Yelahanka,0.47855797416580187,Low,0
M04318,DT-486,Yelahanka,0.4075990757176412,Low,0
M04303,DT-486,Yelahanka,0.500189058887499,Low,0
M04307,DT-486,Yelahanka,0.4301512337846754,Low,0
M04332,DT-486,Yelahanka,0.6133642000629524,Medium,0
M04331,DT-486,Yelahanka,0.4187131269315849,Low,0
M04330,DT-486,Yelahanka,0.45423348450273177,Low,0
M04343,DT-486,Yelahanka,0.503409948115665,Low,0
M04317,DT-486,Yelahanka,0.5348409646221961,Low,0
M04311,DT-486,Yelahanka,0.5216241896860948,Low,0
M04300,DT-486,Yelahanka,0.405918187381423,Low,0
M04314,DT-486,Yelahanka,0.4144303064459403,Low,0
M04325,DT-486,Yelahanka,0.43049499492018223,Low,0
M04348,DT-486,Yelahanka,0.4120949550050493,Low,0
M04338,DT-486,Yelahanka,0.41856953461717755,Low,0
M04326,DT-486,Yelahanka,0.42170853929639185,Low,0
M04324,DT-486,Yelahanka,0.41824886146731655,Low,0
M04321,DT-486,Yelahanka,0.48560542140821816,Low,0
M04315,DT-486,Yelahanka,0.5014956747181013,Low,0
M04301,DT-486,Yelahanka,0.4974681915410568,Low,0
M04335,DT-486,Yelahanka,0.4503580618441601,Low,0
M04339,DT-486,Yelahanka,0.45328962869773803,Low,0
M04333,DT-486,Yelahanka,0.46533791261103197,Low,0
M04312,DT-486,Yelahanka,0.46151817785287724,Low,0
M04310,DT-486,Yelahanka,0.4355309969968191,Low,0
M04328,DT-486,Yelahanka,0.4588470771319175,Low,0
M04304,DT-486,Yelahanka,0.4108949214647042,Low,0
M04322,DT-486,Yelahanka,0.5635301034992127,Medium,0
M04316,DT-486,Yelahanka,0.48819473985258927,Low,0
M04329,DT-486,Yelahanka,0.5169501793345584,Low,0
M04306,DT-486,Yelahanka,0.4293456232040609,Low,0
M04346,DT-486,Yelahanka,0.4559193233381214,Low,0
M04327,DT-486,Yelahanka,0.43952189280788945,Low,0
M04320,DT-486,Yelahanka,0.4742894526974691,Low,0
M04309,DT-486,Yelahanka,0.47608962539571864,Low,0
M04302,DT-486,Yelahanka,0.4231396914149035,Low,0
M04421,DT-488,Yelahanka,0.4167873519729154,Low,0
M04427,DT-488,Yelahanka,0.4311198201558215,Low,0
M04419,DT-488,Yelahanka,0.41061355840783903,Low,0
M04425,DT-488,Yelahanka,0.42359988212940536,Low,0
M04433,DT-488,Yelahanka,0.42556683370418563,Low,0
M04446,DT-488,Yelahanka,0.474398653963941,Low,0
M04400,DT-488,Yelahanka,0.47917038473731727,Low,0
M04402,DT-488,Yelahanka,0.45571593925405224,Low,0
M04403,DT-488,Yelahanka,0.44664798021095886,Low,0
M04401,DT-488,Yelahanka,0.4072012215833615,Low,0
M04437,DT-488,Yelahanka,0.3987346707335603,Low,0
M04424,DT-488,Yelahanka,0.4254187531176572,Low,0
M04417,DT-488,Yelahanka,0.5068519761367869,Low,0
M04415,DT-488,Yelahanka,0.4468691064152312,Low,0
M04435,DT-488,Yelahanka,0.4152557913623783,Low,0
M04439,DT-488,Yelahanka,0.4254541126546663,Low,0
M04405,DT-488,Yelahanka,0.49017356958121205,Low,0
M04406,DT-488,Yelahanka,0.42729518782430437,Low,0
M04442,DT-488,Yelahanka,0.5233407222250198,Low,0
M04422,DT-488,Yelahanka,0.47431961363889164,Low,0
M04411,DT-488,Yelahanka,0.42173014272276355,Low,0
M04426,DT-488,Yelahanka,0.4985014537994915,Low,0
M04428,DT-488,Yelahanka,0.3966339149243767,Low,0
M04438,DT-488,Yelahanka,0.4806068194611492,Low,0
M04404,DT-488,Yelahanka,0.47615236769137664,Low,0
M04441,DT-488,Yelahanka,0.4480892285649726,Low,0
M04423,DT-488,Yelahanka,0.40730917136449574,Low,0
M04413,DT-488,Yelahanka,0.45369050387169013,Low,0
M04448,DT-488,Yelahanka,0.4033311952784015,Low,0
M04430,DT-488,Yelahanka,0.40997704488121867,Low,0
H84412,DT-488,Yelahanka,0.7195721430127164,High,1
H84408,DT-488,Yelahanka,0.7080662347649385,High,1
M04443,DT-488,Yelahanka,0.4971597464222148,Low,0
M04449,DT-488,Yelahanka,0.40807923424326814,Low,0
M04410,DT-488,Yelahanka,0.42730612768485876,Low,0
M04445,DT-488,Yelahanka,0.4221010461730053,Low,0
M04409,DT-488,Yelahanka,0.47722536659438936,Low,0
M04414,DT-488,Yelahanka,0.43458745155158424,Low,0
M04436,DT-488,Yelahanka,0.4189838377567241,Low,0
M04432,DT-488,Yelahanka,0.4672267408744737,Low,0
M04416,DT-488,Yelahanka,0.45793671967753635,Low,0
M04431,DT-488,Yelahanka,0.44635272514477037,Low,0
M04440,DT-488,Yelahanka,0.4562929053739172,Low,0
M04447,DT-488,Yelahanka,0.4168263157550684,Low,0
M04407,DT-488,Yelahanka,0.40103323310781186,Low,0
M04418,DT-488,Yelahanka,0.4275753883538353,Low,0
M04434,DT-488,Yelahanka,0.4865753854429015,Low,0
M04444,DT-488,Yelahanka,0.42471474321516356,Low,0
M04429,DT-488,Yelahanka,0.5131612450878817,Low,0
M04420,DT-488,Yelahanka,0.41296709819040145,Low,0
M04256,DT-485,Yelahanka,0.3919560326892061,Low,0
M04257,DT-485,Yelahanka,0.41282668834075387,Low,0
M04261,DT-485,Yelahanka,0.44792842306037467,Low,0
M04272,DT-485,Yelahanka,0.4913851899327662,Low,0
M04277,DT-485,Yelahanka,0.4129833946576366,Low,0
M04283,DT-485,Yelahanka,0.429794168122323,Low,0
M04299,DT-485,Yelahanka,0.4101975813285853,Low,0
M04285,DT-485,Yelahanka,0.4082581288051428,Low,0
M04271,DT-485,Yelahanka,0.5475298173496198,Medium,0
M04295,DT-485,Yelahanka,0.40860814416613067,Low,0
M04273,DT-485,Yelahanka,0.40925499487297107,Low,0
M04289,DT-485,Yelahanka,0.44630507541583514,Low,0
M04275,DT-485,Yelahanka,0.45247363220766196,Low,0
M04255,DT-485,Yelahanka,0.43446736580312617,Low,0
M04270,DT-485,Yelahanka,0.450288964083164,Low,0
M04281,DT-485,Yelahanka,0.38849454477091105,Low,0
M04284,DT-485,Yelahanka,0.44283128277377326,Low,0
M04290,DT-485,Yelahanka,0.4324181370553025,Low,0
M04294,DT-485,Yelahanka,0.40926760482834845,Low,0
M04278,DT-485,Yelahanka,0.40970629663241376,Low,0
M04293,DT-485,Yelahanka,0.4713006864811575,Low,0
M04291,DT-485,Yelahanka,0.41297164503762734,Low,0
M04297,DT-485,Yelahanka,0.42028288494934035,Low,0
M04258,DT-485,Yelahanka,0.3823292272587472,Low,0
M04264,DT-485,Yelahanka,0.4214607855047545,Low,0
M04269,DT-485,Yelahanka,0.4670385841455197,Low,0
M04287,DT-485,Yelahanka,0.4414911356790889,Low,0
M04288,DT-485,Yelahanka,0.4258230164273606,Low,0
M04286,DT-485,Yelahanka,0.38421437444511364,Low,0
M04298,DT-485,Yelahanka,0.46401714447135073,Low,0
H84267,DT-485,Yelahanka,0.6675860829128025,Medium,1
H84282,DT-485,Yelahanka,0.663768572306416,Medium,1
M04280,DT-485,Yelahanka,0.4345681128170343,Low,0
M04274,DT-485,Yelahanka,0.4654860481544061,Low,0
M04263,DT-485,Yelahanka,0.4830888736597495,Low,0
M04276,DT-485,Yelahanka,0.42263170345428336,Low,0
M04251,DT-485,Yelahanka,0.42981664897005334,Low,0
M04250,DT-485,Yelahanka,0.38149594038752105,Low,0
M04262,DT-485,Yelahanka,0.39124287370647215,Low,0
M04292,DT-485,Yelahanka,0.41855367362249013,Low,0
M04268,DT-485,Yelahanka,0.3925729132317556,Low,0
M04266,DT-485,Yelahanka,0.3936782523305246,Low,0
M04252,DT-485,Yelahanka,0.4576758271394069,Low,0
M04265,DT-485,Yelahanka,0.4118018021596245,Low,0
M04279,DT-485,Yelahanka,0.39174869075711466,Low,0
M04260,DT-485,Yelahanka,0.38522871823851024,Low,0
M04259,DT-485,Yelahanka,0.43703902254408067,Low,0
M04253,DT-485,Yelahanka,0.6401240760460509,Medium,0
M04296,DT-485,Yelahanka,0.40554566564059724,Low,0
M04254,DT-485,Yelahanka,0.40502193315906904,Low,0
M04951,DT-499,Yelahanka,0.41360662452917885,Low,0
M04994,DT-499,Yelahanka,0.43740022595497335,Low,0
M04955,DT-499,Yelahanka,0.5264376443067531,Low,0
M04962,DT-499,Yelahanka,0.503126579236966,Low,0
M04983,DT-499,Yelahanka,0.419628643013704,Low,0
M04988,DT-499,Yelahanka,0.4617668030031929,Low,0
M04985,DT-499,Yelahanka,0.45058315937080984,Low,0
M04960,DT-499,Yelahanka,0.4823853623138225,Low,0
M04979,DT-499,Yelahanka,0.4440655291110145,Low,0
